npdes_id,facility_name,address,city,state,zip,lat,lng,lifetime_qtrs_any_snc,current_pollution_snc_streak,first_snc_qtr,enforcement_status
COG500479,SPECIFICATION AGGREGATES,18401 W COLFAX AVE,GOLDEN,CO,80401,39.706349,-105.210427,42,42,20161,no_formal_federal_action_since_2023-05;no_informal_action
VA0087424,TIMBER RIDGE SCHOOL,1463 NEW HOPE RD,CROSS JUNCTION,VA,22625,39.378064,-78.310164,3,3,20254,no_formal_federal_action_since_2023-05;has_informal_action
WV0096253,MOUNTAINEER ALMA A DEEP MINE,1000 MINGO LOGAN AVENUE (ROUTE 8/02),WHARNCLIFFE,WV,25651,37.6256,-81.9967,27,4,20174,no_formal_federal_action_since_2023-05;no_informal_action
AZ0021415,JOINT VENTURE WWTF,12501 AGENCY RD,PARKER,AZ,85344,34.1433,-114.309,36,4,20021,no_formal_federal_action_since_2023-05;no_informal_action
LAG540107,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- LAKESIDE VILLAGE",BRETON AVE,LAFAYETTE,LA,70593,30.136111,-92.035,102,101,20003,no_formal_federal_action_since_2023-05;no_informal_action
MO0104256,LEADWOOD WWTP,0.08 MI E OF SOUTH HWY 8 AND WOOD ST,LEADWOOD,MO,63653,37.8658068,-90.582863,27,11,20162,no_formal_federal_action_since_2023-05;no_informal_action
PA0062332,"EATON HILLS SEWER AUTH., INC.",GRANDVIEW DRIVE,TUNKHANNOCK,PA,18657,41.531944,-75.95,4,4,20253,no_formal_federal_action_since_2023-05;has_informal_action
TX0142476,DRISCOLL WWTP,APPROXIMATELY 2400FT NE OF THE INTERSECTION OF FM,DRISCOLL,TX,78351,27.67693,-97.74269,6,4,20251,no_formal_federal_action_since_2023-05;has_informal_action
LAG570453,THE OAKS MOBILE HOME PARK LLC,6101 N. BOLTON AVE.,ALEXANDRIA,LA,71301,31.341065,-92.515004,29,7,20184,no_formal_federal_action_since_2023-05;has_informal_action
LA0127283,SEWERAGE DISTRICT #1 OF THE PARISH OF TANGIPAHOA,END OF GREEN ACRES DR.,HAMMOND,LA,70403,30.531667,-90.395556,12,4,20183,no_formal_federal_action_since_2023-05;no_informal_action
MO0109177,BEAUTY VIEW ACRES WWTF,.04 MILES EAST OF BEAUTY VIEW DR. AND,GRAY SUMMIT,MO,63039,38.50333,-90.838921,35,25,20162,no_formal_federal_action_since_2023-05;no_informal_action
LAG540738,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- ROSETHORNE","OFF AUGUST LANE, ON LESTER ST.",LAFITTE,LA,70067,29.761389,-90.092778,102,101,20003,no_formal_federal_action_since_2023-05;no_informal_action
NY0237817,SGM AUTO WASH INC,4740 SUNRISE HWY,BOHEMIA,NY,11716,40.755444,-73.110389,93,11,20031,no_formal_federal_action_since_2023-05;has_informal_action
MO0115410,CCSD CATAWISSA WWTF,0.1 MILES NE OF FRISCO DR AND,CATAWISSA,MO,63015,38.4291406,-90.774695,10,0,20182,no_formal_federal_action_since_2023-05;no_informal_action
AL0084472,KINSEY WWTP,189 SANDERS ROAD,KINSEY,AL,36303,31.284203,-85.348525,5,5,20252,no_formal_federal_action_since_2023-05;has_informal_action
GA0047643,"ABBEVILLE, CITY OF (ABBEVILLE WPCP)",EASY STREET,ABBEVILLE,GA,31001,31.995918,-83.296967,9,3,20132,no_formal_federal_action_since_2023-05;has_informal_action
MI0027073,RAVINIA ANCHOR BAY WWTP,5407 ALOHA LANE,CASCO,MI,48064,42.737249,-82.726502,10,9,20214,no_formal_federal_action_since_2023-05;has_informal_action
KY0053562,FANCY FARM WATER DISTRICT STP,KY 80 W,FANCY FARM,KY,42039,36.796389,-88.784444,20,3,20033,no_formal_federal_action_since_2023-05;has_informal_action
IA0069094,BEYONDER GETAWAY AT SLEEPY HOLLOW,3340 BLACKHAWK AVE NW,OXFORD,IA,52322,41.69057,-91.80296,8,5,20214,no_formal_federal_action_since_2023-05;no_informal_action
MI0026751,MACKINAC ISLAND WWTP,3134 STONECLIFFE ROAD,MACKINAC ISLAND,MI,49757,45.8601183,-84.63854,42,0,20031,no_formal_federal_action_since_2023-05;has_informal_action
MO0083879,MILLER COUNTY R-III TUSCUMBIA WWTF,526 SCHOOL ROAD,TUSCUMBIA,MO,65082,38.2379753,-92.464412,20,3,20124,no_formal_federal_action_since_2023-05;no_informal_action
MO0127159,EAST BUTLER COUNTY SEWER DISTRICT WWTP,2101 HIGHWAY B,POPLAR BLUFF,MO,63901,36.7655581,-90.337025,23,0,20182,no_formal_federal_action_since_2023-05;no_informal_action
ILR006487,CRONIMET CORPORATION,UNKNOWN,CHICAGO,IL,00000,,,15,15,20224,no_formal_federal_action_since_2023-05;no_informal_action
KY0079316,INEZ STP,KY 40,INEZ,KY,41224,37.872778,-82.554167,61,22,20023,no_formal_federal_action_since_2023-05;has_informal_action
NC0068861,BETHEL WTP,NCSR 1340,BETHEL,NC,27812,36.11,-76.482222,16,16,20223,no_formal_federal_action_since_2023-05;has_informal_action
VA0072729,MONTROSS WESTMORELAND WWTP,160 LYELLS ST,MONTROSS,VA,22520,38.089997,-76.83172,6,4,20203,no_formal_federal_action_since_2023-05;has_informal_action
PA0244708,KINDER MORGAN FAIRLESS HILLS FACILITY,1000 SOUTH PORT ROAD,FAIRLESS HILLS,PA,19030,40.141944,-74.754167,12,3,20204,no_formal_federal_action_since_2023-05;no_informal_action
OH0133141,HIGHLAND HIGH SCHOOL,3880 RIDGE RD.,MEDINA,OH,44256,41.170044,-81.743008,27,5,20042,no_formal_federal_action_since_2023-05;has_informal_action
OH0026697,VILLAGE OF NEW LEBANON,200 HEPNER AVENUE,NEW LEBANON,OH,45345,39.748333,-84.383333,7,4,20054,no_formal_federal_action_since_2023-05;has_informal_action
IA0068241,ECHO VALLEY MOBILE HOME PARK NO. 2,"14876 WASHINGTON ROAD, LOT 117",WEST BURLINGTON,IA,52655,40.85524,-91.211,51,4,19994,no_formal_federal_action_since_2023-05;has_informal_action
FL0020125,CITY OF WEWAHITCHKA  RICKY MCMILLION  WWTP,804 EAST SYCAMORE ST,WEWAHITCHKA,FL,32465-9432,30.1057606,-85.1860218,57,11,19961,no_formal_federal_action_since_2023-05;has_informal_action
MD3811J14,BEAVER RUN MOBILE HOME PARK,3658 KAREN CIRCLE,LINKWOOD,MD,21835,38.544639,-75.961139,35,28,20163,no_formal_federal_action_since_2023-05;no_informal_action
ARG640102,COMMUNITY WATER SYSTEM,299 LAKESHORE DRIVE,HIGDEN,AR,72067,35.593833,-92.167583,46,18,20072,no_formal_federal_action_since_2023-05;no_informal_action
MTX000190,HAYFIELD ESTATES II LOT 25 JAMOR SUBDIVISION WASTEWATER TREATMENT SYSTEM,AYDEN ROAD,HELENA,MT,59602,46.63944,-111.910556,61,61,20112,no_formal_federal_action_since_2023-05;has_informal_action
PA0101087,TWILIGHT MHP,ROUTE 551,EDINBURG,PA,16116,41.0485,-80.434833,9,3,20174,no_formal_federal_action_since_2023-05;has_informal_action
IL0074535,WADSWORTH CROSSING LLC-STP,39109 N ROUTE 41,WADSWORTH,IL,60083,42.433333,-87.933333,33,7,20034,no_formal_federal_action_since_2023-05;has_informal_action
WVG640149,MUNICIPAL WATER WORKS,60 PINNACLE AVENUE,PINEVILLE,WV,24874,37.5736,-81.5356,23,5,20173,no_formal_federal_action_since_2023-05;no_informal_action
MO0121061,MAWC CEDAR HILLS SUBDIVISION WWTP,0.25 MI. NE OF SHERRY LANE AND HWY AA,HOLTS SUMMIT,MO,65043,38.6586932,-92.077695,4,4,20253,no_formal_federal_action_since_2023-05;no_informal_action
MAG912232,AMERICAN LEGION HIGHWAY PROJECT DIAMOND CREEK/RUMNEY MARSH NOI 2,AMERICAN LEGION HIGHWAY,REVERE,MA,02151,42.413345,-71.003262,3,3,20254,no_formal_federal_action_since_2023-05;no_informal_action
LAG570404,LIVINGSTON PARISH SEWER DISTRICT- ACADIAN TRACE WWTP,JAMES CHAPEL RD,ALBANY,LA,70711,30.482778,-90.5825,22,9,20181,no_formal_federal_action_since_2023-05;no_informal_action
TX0076503,CITY OF GARRISON WWTP,155 SEWER PLANT RD,GARRISON,TX,75946,31.822777,-94.484166,19,18,20204,no_formal_federal_action_since_2023-05;no_informal_action
MAG912064,FORMER HIGH VOLTAGE ENGINEERING CORP. / BELLOFRAM,3 VAN DE GRAAFF DRIVE,BURLINGTON,MA,01803,42.479391,-71.198700,12,9,20233,no_formal_federal_action_since_2023-05;no_informal_action
MT0000281,WESTERN SUGAR COOPERATIVE,3020 STATE AVENUE,BILLINGS,MT,59101,45.769167,-108.496667,43,0,20024,no_formal_federal_action_since_2023-05;has_informal_action
PA0204625,FEATHER NEST MHP STP,1510 DARK SHADE DR,WINDBER,PA,15963-6223,40.195278,-78.846944,8,4,20232,no_formal_federal_action_since_2023-05;has_informal_action
LA0102750,"WCI- WHITE OAKS LANDFILL, INC",588 MEADOWLARK RD.,MONROE,LA,71203,32.493333,-91.974722,13,3,20212,no_formal_federal_action_since_2023-05;no_informal_action
COG590085,"ASPEN VILLAGE, INC.",31-300 HWY 82,GARFIELD COUNTY,CO,81611,39.283333,-106.916667,4,3,20251,no_formal_federal_action_since_2023-05;has_informal_action
LA0060275,RAYBURN CORRECTIONAL CENTER  WWTF,27268 HWY 21,ANGIE,LA,70626,30.917222,-89.820278,10,9,20212,no_formal_federal_action_since_2023-05;has_informal_action
IN0032191,FORT WAYNE WWTP,P.L. BRUNNER WPC,FORT WAYNE,IN,46803,41.079611,-85.104389,28,7,19963,no_formal_federal_action_since_2023-05;has_informal_action
INP000640,NOVAE CORP.,6 NOVAE PARKWAY,MARKLE,IN,46770,40.832500,-85.353889,6,6,20251,no_formal_federal_action_since_2023-05;has_informal_action
WV0020281,"OAK HILL, CITY OF","MINDEN ROAD (FAYETTE CO. RT. 17), WV ROUTE 61",OAK HILL,WV,25901,37.9792,-81.1347,73,4,19961,no_formal_federal_action_since_2023-05;no_informal_action
MAG640031,GREAT POND POND WTP,239 POND STREET,WEYMOUTH,MA,02190,42.165149,-70.96506,15,9,20033,no_formal_federal_action_since_2023-05;no_informal_action
TX0141470,CITY OF JOAQUIN WWTP,APPROXIMATELY 2700FT NE OF THE INT OF,JOAQUIN,TX,75954,31.969534,-94.047138,14,10,20224,no_formal_federal_action_since_2023-05;has_informal_action
COR424186,THORNTON WATER PROJECT SEGMENT A,168TH AVE TO 88TH AVE QUEBEC ST AND RIVERDALE RD,THORNTON,CO,80229,39.914167,-104.903056,3,3,20254,no_formal_federal_action_since_2023-05;no_informal_action
NV0023574,"NORTHERN NEVADA CORRECTIONAL CENTER, WILD HORSE HOLDING FACILITY",1721 SYNDER AVENUE,CARSON CITY,NV,897027000,39.1047,-119.7417,37,11,20172,no_formal_federal_action_since_2023-05;no_informal_action
LA0020028,VILLAGE OF MORGANZA LEMNA CELL POND,SOUTH END OF CROCHET ST.,MORGANZA,LA,70759,30.729167,-91.603611,17,11,20204,no_formal_federal_action_since_2023-05;no_informal_action
MI0053414,CRYSTAL MOUNTAIN RESORT WWTP,12500 CRYSTAL MOUNTAIN DR.,THOMPSONVILLE,MI,49683,44.519398,-85.990934,20,16,20191,no_formal_federal_action_since_2023-05;has_informal_action
NC0084204,KENRIC ROAD WTP,677 KENRIC RD,LUMBERTON,NC,28358,34.606667,-79.096389,23,5,20133,no_formal_federal_action_since_2023-05;has_informal_action
IA0032361,SLOAN CITY OF STP,UNKNOWN,SLOAN,IA,51055,42.22803,-96.22908,27,10,20054,no_formal_federal_action_since_2023-05;has_informal_action
NY0077241,TOWNE HOUSE VILLAGE SOUTH,100 TOWN HOUSE VILLAGE,HAUPPAUGE,NY,11749-4825,40.809528,-73.179083,49,33,20042,no_formal_federal_action_since_2023-05;has_informal_action
PA0062758,SHENANDOAH BORO.FILTER PLANT,424 RAVEN RUN RD,SHENANDOAH,PA,17946,40.818333,-76.2425,6,6,20251,no_formal_federal_action_since_2023-05;no_informal_action
MO0043206,DEXTER WEST WWTP,0.25 MI S OF ALVIN RD AND HWY 60,DEXTER,MO,63841,36.8003103,-89.997607,19,5,20172,no_formal_federal_action_since_2023-05;no_informal_action
MO0125555,ZELL COUNTRY CLUB ESTATES WWTF,17595 COUNTRY CLUB LANE,STE. GENEVIEVE,MO,63670,37.9454682,-90.137165,6,4,20203,no_formal_federal_action_since_2023-05;no_informal_action
LA0127595,CALCASIEU PARISH POLICE JURY - CYPRESS TRACE,773 COULEE BEND BLVD,MOSS BLUFF,LA,70611,30.308333,-93.173889,12,12,20233,no_formal_federal_action_since_2023-05;no_informal_action
OH0122386,NORTH STAR BLUESCOPE STEEL LLC,6767 CO RD 9,DELTA,OH,43515,41.56909,-84.03894,7,4,20054,no_formal_federal_action_since_2023-05;has_informal_action
AR0037320,BEAVER LAKE RV RESORT LLC - BEAVER LAKE RV RESORT,15039 EAST HIGHWAY 94,ROGERS,AR,72758,36.294806,-94.050361,60,4,19961,no_formal_federal_action_since_2023-05;no_informal_action
LAG540893,OAK VIEW CORPORATION,1992 FLORIDA AVENUE S.W.,DENHAM SPRINGS,LA,70726,30.447111,-90.917667,24,3,20194,no_formal_federal_action_since_2023-05;no_informal_action
CO0048241,EAGLE TOWN OF WWTP,185 VIOLET LN,EAGLE COUNTY,CO,81631,39.648611,-106.846389,19,4,20214,no_formal_federal_action_since_2023-05;no_informal_action
INP000201,ARDAGH GLASS INC.,524 E CENTER ST,DUNKIRK,IN,47336,40.372528,-85.198417,29,5,20002,no_formal_federal_action_since_2023-05;has_informal_action
MTX000161,LINLEE LAKES SUBDIVISION,TRAILAKE DR,BILLINGS,MT,59106,45.72012,-108.69568,25,18,20191,no_formal_federal_action_since_2023-05;has_informal_action
MAG912002,CLEAN CORPORATION,229-231 NORTH MAIN STREET,NATICK,MA,01760,42.303023,-71.360574,6,3,20251,no_formal_federal_action_since_2023-05;no_informal_action
LAG780007,CITY OF PINEVILLE,WARDVILLE C&D LANDFILL,PINEVILLE,LA,71361,31.305278,-92.421667,48,48,20143,no_formal_federal_action_since_2023-05;no_informal_action
ID0021288,"CRAIGMONT, CITY OF - CRAIGMONT WWTP","STATE HIGHWAY 95, ON NEZ PERCE RESERVATION",CRAIGMONT,ID,83523,46.23083,-116.4575,4,3,20204,no_formal_federal_action_since_2023-05;has_informal_action
WI0061051,MARIBEL WASTEWATER TREATMENT FACILITY,"14511 PLEASANT ROAD, MARIBEL, WISCONSIN",MARIBEL,WI,542270080,44.275318,-87.797047,18,6,20182,no_formal_federal_action_since_2023-05;no_informal_action
MOG940250,EXPRESS MART I-55 MOTOR PLAZA,1707 HIGHWAY Z,PEVELY,MO,63070,38.2869517,-90.40519,9,9,20242,no_formal_federal_action_since_2023-05;no_informal_action
VA0075451,SHENANDOAH BAPTIST CHURCH - CAMP EAGLE,458 CAMP EAGLE RD,FINCASTLE,VA,24090,37.537944,-79.903419,6,3,20183,no_formal_federal_action_since_2023-05;has_informal_action
MO0097632,MAWC SHAMROCK HEIGHTS SUBDIVISION WWTP,3501 SHAMROCK RD.,JEFFERSON CITY,MO,65101,38.5319729,-92.091856,67,3,19961,no_formal_federal_action_since_2023-05;no_informal_action
MN0031178,WORTHINGTON INDUSTRIAL WWTP,3250 HWY 60,WORTHINGTON,MN,56187,43.645322,-95.551158,3,3,20254,no_formal_federal_action_since_2023-05;has_informal_action
LAG530027,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- MAGENTA PLANTATION TOWNHOME",MAGENTA DRIVE,BREAUX BRIDGE,LA,70503,30.306111,-91.926667,103,101,20004,no_formal_federal_action_since_2023-05;no_informal_action
MD2746J97,"TUDOR FARMS, INC.",3675 DECOURSEY BRIDGE ROAD,CAMBRIDGE,MD,21613,+38.458889,-75.964167,4,3,20253,no_formal_federal_action_since_2023-05;no_informal_action
PA0043494,LOYSVILLE STP,607 WEAVERS MILL RD,LOYSVILLE,PA,17047-9002,40.360833,-77.343611,11,3,20184,no_formal_federal_action_since_2023-05;has_informal_action
WV0047988,"GAULEY EAGLE PREP PLANT,BIRCH DEEP MINE, CROOKED RUN REFUSE AREA AND ROADS, FERG",STATE ROUTE 55,CALVIN,WV,26660,38.3917,-80.7333,34,5,20181,no_formal_federal_action_since_2023-05;no_informal_action
MO0048178,LILBOURN WWTP,COTTON BELT DRIVE AT JC AVENUE,LILBOURN,MO,63862,36.5935799,-89.626663,47,12,20092,no_formal_federal_action_since_2023-05;no_informal_action
NY0032468,RIVERVIEW BUSINESS PARK LLC,1850 COUNTY ROUTE 57,FULTON,NY,13069,43.296361,-76.379667,46,45,20083,no_formal_federal_action_since_2023-05;no_informal_action
NY0210269,MANOR RUN - SILVER PONDS,1 ROLLING ESTATE CIRCLE,MANORVILLE,NY,11949,40.865361,-72.807111,36,3,20093,no_formal_federal_action_since_2023-05;no_informal_action
LA0049620,LOUIS JETSON CORRECTIONAL CENTER FOR YOUTH,15200 SCENIC HWY,BATON ROUGE,LA,70714,30.586389,-91.208333,20,19,20203,no_formal_federal_action_since_2023-05;has_informal_action
TX0135127,LEON ISD WWTP,12168 US HWY 79,JEWETT,TX,75846,31.32,-96.209444,16,8,20211,no_formal_federal_action_since_2023-05;has_informal_action
KY0113336,CARDINAL RECLAMATION CO LLC,HIGNITE HOLLOW RD,MIDDLESBORO,KY,40965,36.625833,-83.811667,7,7,20244,no_formal_federal_action_since_2023-05;has_informal_action
LAG542224,MMPR PRAIRIEVILLE HOSPITALITY LLC - DQ GRILL & CHILL,36572 C BRAUD RD,PRAIRIEVILLE,LA,70079,30.268278,-90.987556,20,13,20192,no_formal_federal_action_since_2023-05;no_informal_action
MAG912148,ONE MARINA PARK DRIVE,ONE MARINA PARK DRIVE,BOSTON,MA,02210,42.353120,-71.045387,8,8,20243,no_formal_federal_action_since_2023-05;no_informal_action
OH0119661,MOHAWK HIGH SCHOOL,605 SOUTH STATE HWY 231,SYCAMORE,OH,44882,40.99021,-83.16817,27,4,20054,no_formal_federal_action_since_2023-05;no_informal_action
MO0122912,CLARITY PROPERTIES WWTF,53 HIGHWAY Y,JONESBURG,MO,63351,38.8548504,-91.332796,8,3,20192,no_formal_federal_action_since_2023-05;no_informal_action
COG591023,LIMON WWTF,APPROX 3/4 MI SE OF TOWN,LIMON,CO,80828,39.2544,-103.6711,5,5,20252,no_formal_federal_action_since_2023-05;has_informal_action
MO0132772,LONG CREEK RANCH WWTP,LONG CREEK ROAD,RIDGEDALE,MO,65739,36.5182199,-93.300164,20,3,20194,no_formal_federal_action_since_2023-05;no_informal_action
SD0025411,AGROPUR (LAKE NORDEN FACILITY),408 DAKOTA STREET,LAKE NORDEN,SD,57248,44.575072,-97.211361,14,5,20052,no_formal_federal_action_since_2023-05;has_informal_action
WIR05IA0B,PEARL QUARRY,W1396 PEARL STREET,ONEIDA,WI,54165,44.519465,-88.257141,3,3,20254,no_formal_federal_action_since_2023-05;has_informal_action
IN0037001,"SWAYZEE WWTP, TOWN OF",404 W LYONS ST,SWAYZEE,IN,46986,40.512528,-85.830444,28,3,19962,no_formal_federal_action_since_2023-05;has_informal_action
COG590006,RIVERBEND SUBDIVISION,9433 CR 335,NEW CASTLE,CO,81647,39.570475,-107.479535,8,3,20243,no_formal_federal_action_since_2023-05;has_informal_action
PA0267252,LKQ TRIPLE NICKEL TRUCKS,2956 LINCOLN WAY WEST,CHAMBERSBURG,PA,17201,39.925278,-77.729722,4,4,20253,no_formal_federal_action_since_2023-05;has_informal_action
LAG540880,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- SANDY RIDGE",OFF LA HWY 42,PORT VINCENT,LA,70726,30.330556,-90.843611,101,101,20012,no_formal_federal_action_since_2023-05;no_informal_action
IA0064432,WILD ROSE MOBILE HOME PARK,4847 W. KIMBERY ROAD,DAVENPORT,IA,52806,41.57146,-90.64343,36,3,20033,no_formal_federal_action_since_2023-05;no_informal_action
OH0053040,TCIMS-AK MANSFIELD,1344 BOWMAN ST,MANSFIELD,OH,44903,40.79388,-82.536821,18,3,20114,no_formal_federal_action_since_2023-05;has_informal_action
MO0107182,GALENA WWTF,30653 STATE HIGHWAY 413,GALENA,MO,65656,36.809499,-93.465774,16,4,20172,no_formal_federal_action_since_2023-05;no_informal_action
OH0101940,WATER DISTRICT 1 LIME LAGOON DISCHARGE,SPRINGFIELD ROAD,LONDON,OH,43140,39.89951,-83.48302,6,5,20192,no_formal_federal_action_since_2023-05;no_informal_action
MO0049590,RED MAPLES HOME COMMUNITY WWTF,5315 RED MAPLES LANE,FULTON,MO,65251,38.8162218,-91.978913,21,9,20191,no_formal_federal_action_since_2023-05;no_informal_action
PA0092185,BRADY HILLS MHP,153 LILAC LN,SLIPPERY ROCK,PA,16057-5215,40.999722,-79.980278,11,0,20174,no_formal_federal_action_since_2023-05;has_informal_action
NY0030341,PORT LEYDEN (V) STP,NORTH STREET,PORT LEYDEN,NY,13433,43.587806,-75.342861,30,3,20033,no_formal_federal_action_since_2023-05;no_informal_action
MO0091642,GREENTOP WWTF,ANCHOR WAY AND MAPLE WAY INTERSECTION,GREENTOP,MO,63546,40.3383047,-92.552304,12,11,20223,no_formal_federal_action_since_2023-05;has_informal_action
AKR06GC17,USAF EARECKSON AIR STATION SHEMYA ISLAND ALASKA,SHEMYA ISLAND,SHEMYA ISLAND,AK,98736,52.7296,174.099,8,8,20243,no_formal_federal_action_since_2023-05;has_informal_action
